DIA_TRANSPORTE;AMBA;MOTIVO_ATSF;GENERO;TIPO_TRANSPORTE;CANT_TRJ;DATO_PRELIMINAR
2020-01-03;SI;;M;LANCHA;0;NO
2020-01-03;SI;;M;SUBTE;114033;NO
2020-01-03;SI;;M;TOTAL;549624;NO
2020-01-03;SI;;M;TREN;148001;NO
2020-01-03;SI;AUH;F;COLECTIVO;215987;NO
2020-01-03;SI;AUH;F;LANCHA;0;NO
2020-01-03;SI;AUH;F;SUBTE;11300;NO
2020-01-03;SI;AUH;F;TOTAL;221295;NO
2020-01-03;SI;AUH;F;TREN;49804;NO
2020-01-03;SI;AUH;M;COLECTIVO;6532;NO
2020-01-03;SI;AUH;M;LANCHA;0;NO
2020-01-03;SI;AUH;M;SUBTE;465;NO
2020-01-03;SI;AUH;M;TOTAL;6770;NO
2020-01-03;SI;AUH;M;TREN;1875;NO
2020-01-03;SI;JUBILACION;F;COLECTIVO;312858;NO
2020-01-03;SI;JUBILACION;F;LANCHA;0;NO
2020-01-03;SI;JUBILACION;F;SUBTE;23049;NO
2020-01-03;SI;JUBILACION;F;TOTAL;323620;NO
2020-01-03;SI;JUBILACION;F;TREN;41410;NO
2020-01-03;SI;JUBILACION;M;COLECTIVO;145238;NO
2020-01-03;SI;JUBILACION;M;LANCHA;0;NO
2020-01-03;SI;JUBILACION;M;SUBTE;13363;NO
2020-01-03;SI;JUBILACION;M;TOTAL;151695;NO
2020-01-03;SI;JUBILACION;M;TREN;23043;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;57797;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;F;SUBTE;3241;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;F;TOTAL;59261;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;F;TREN;12697;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;22140;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;M;SUBTE;1451;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;M;TOTAL;22914;NO
2020-01-03;SI;MONOTRIBUTO SOCIAL;M;TREN;5351;NO
2020-01-03;SI;OTRO;F;COLECTIVO;6285;NO
2020-01-03;SI;OTRO;F;LANCHA;0;NO
2020-01-03;SI;OTRO;F;SUBTE;541;NO
2020-01-03;SI;OTRO;F;TOTAL;6517;NO
2020-01-03;SI;OTRO;F;TREN;1395;NO
2020-01-03;SI;OTRO;M;COLECTIVO;3123;NO
2020-01-03;SI;OTRO;M;LANCHA;0;NO
2020-01-03;SI;OTRO;M;SUBTE;293;NO
2020-01-03;SI;OTRO;M;TOTAL;3289;NO
2020-01-03;SI;OTRO;M;TREN;772;NO
2020-01-03;SI;PENSION;F;COLECTIVO;89361;NO
2020-01-03;SI;PENSION;F;LANCHA;0;NO
2020-01-03;SI;PENSION;F;SUBTE;5574;NO
2020-01-03;SI;PENSION;F;TOTAL;91822;NO
2020-01-03;SI;PENSION;F;TREN;18614;NO
2020-01-03;SI;PENSION;M;COLECTIVO;35244;NO
2020-01-03;SI;PENSION;M;LANCHA;0;NO
2020-01-03;SI;PENSION;M;SUBTE;2519;NO
2020-01-03;SI;PENSION;M;TOTAL;36489;NO
2020-01-03;SI;PENSION;M;TREN;7898;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;126520;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;12918;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;129770;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;36776;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;1299;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;173;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;1376;NO
2020-01-03;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;384;NO
2020-01-03;SI;PROGRESAR;F;COLECTIVO;27224;NO
2020-01-03;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-03;SI;PROGRESAR;F;SUBTE;2563;NO
2020-01-03;SI;PROGRESAR;F;TOTAL;28216;NO
2020-01-03;SI;PROGRESAR;F;TREN;6758;NO
2020-01-03;SI;PROGRESAR;M;COLECTIVO;11792;NO
2020-01-03;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-03;SI;PROGRESAR;M;SUBTE;1307;NO
2020-01-03;SI;PROGRESAR;M;TOTAL;12414;NO
2020-01-03;SI;PROGRESAR;M;TREN;3200;NO
2020-01-04;NO;;;COLECTIVO;163607;NO
2020-01-04;NO;;;LANCHA;14;NO
2020-01-04;NO;;;SUBTE;0;NO
2020-01-04;NO;;;TOTAL;163643;NO
2020-01-04;NO;;;TREN;39;NO
2020-01-04;NO;;F;COLECTIVO;78221;NO
2020-01-04;NO;;F;LANCHA;42;NO
2020-01-04;NO;;F;SUBTE;0;NO
2020-01-04;NO;;F;TOTAL;78274;NO
2020-01-04;NO;;F;TREN;26;NO
2020-01-04;NO;;M;COLECTIVO;52117;NO
2020-01-04;NO;;M;LANCHA;39;NO
2020-01-04;NO;;M;SUBTE;0;NO
2020-01-04;NO;;M;TOTAL;52167;NO
2020-01-04;NO;;M;TREN;30;NO
2020-01-04;NO;AUH;F;COLECTIVO;45023;NO
2020-01-04;NO;AUH;F;LANCHA;4;NO
2020-01-04;NO;AUH;F;SUBTE;0;NO
2020-01-04;NO;AUH;F;TOTAL;45027;NO
2020-01-04;NO;AUH;F;TREN;0;NO
2020-01-04;NO;AUH;M;COLECTIVO;848;NO
2020-01-04;NO;AUH;M;LANCHA;0;NO
2020-01-04;NO;AUH;M;SUBTE;0;NO
2020-01-04;NO;AUH;M;TOTAL;848;NO
2020-01-04;NO;AUH;M;TREN;0;NO
2020-01-04;NO;JUBILACION;F;COLECTIVO;49763;NO
2020-01-04;NO;JUBILACION;F;LANCHA;12;NO
2020-01-04;NO;JUBILACION;F;SUBTE;0;NO
2020-01-04;NO;JUBILACION;F;TOTAL;49777;NO
2020-01-04;NO;JUBILACION;F;TREN;2;NO
2020-01-04;NO;JUBILACION;M;COLECTIVO;25757;NO
2020-01-04;NO;JUBILACION;M;LANCHA;9;NO
2020-01-04;NO;JUBILACION;M;SUBTE;0;NO
2020-01-04;NO;JUBILACION;M;TOTAL;25767;NO
2020-01-04;NO;JUBILACION;M;TREN;6;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;9037;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;F;TOTAL;9037;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;3281;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;M;LANCHA;3;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;M;TOTAL;3284;NO
2020-01-04;NO;MONOTRIBUTO SOCIAL;M;TREN;1;NO
2020-01-04;NO;OTRO;F;COLECTIVO;2104;NO
2020-01-04;NO;OTRO;F;LANCHA;0;NO
2020-01-04;NO;OTRO;F;SUBTE;0;NO
2020-01-04;NO;OTRO;F;TOTAL;2104;NO
2020-01-04;NO;OTRO;F;TREN;0;NO
2020-01-04;NO;OTRO;M;COLECTIVO;929;NO
2020-01-04;NO;OTRO;M;LANCHA;0;NO
2020-01-04;NO;OTRO;M;SUBTE;0;NO
2020-01-04;NO;OTRO;M;TOTAL;929;NO
2020-01-04;NO;OTRO;M;TREN;0;NO
2020-01-04;NO;PENSION;F;COLECTIVO;26831;NO
2020-01-04;NO;PENSION;F;LANCHA;1;NO
2020-01-04;NO;PENSION;F;SUBTE;0;NO
2020-01-04;NO;PENSION;F;TOTAL;26832;NO
2020-01-04;NO;PENSION;F;TREN;0;NO
2020-01-04;NO;PENSION;M;COLECTIVO;10467;NO
2020-01-04;NO;PENSION;M;LANCHA;2;NO
2020-01-04;NO;PENSION;M;SUBTE;0;NO
2020-01-04;NO;PENSION;M;TOTAL;10469;NO
2020-01-04;NO;PENSION;M;TREN;0;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;16597;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;2;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;16599;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;2;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;147;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;147;NO
2020-01-04;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-01-04;NO;PROGRESAR;F;COLECTIVO;8082;NO
2020-01-04;NO;PROGRESAR;F;LANCHA;1;NO
2020-01-04;NO;PROGRESAR;F;SUBTE;0;NO
2020-01-04;NO;PROGRESAR;F;TOTAL;8084;NO
2020-01-04;NO;PROGRESAR;F;TREN;2;NO
2020-01-04;NO;PROGRESAR;M;COLECTIVO;4222;NO
2020-01-04;NO;PROGRESAR;M;LANCHA;0;NO
2020-01-04;NO;PROGRESAR;M;SUBTE;0;NO
2020-01-04;NO;PROGRESAR;M;TOTAL;4222;NO
2020-01-04;NO;PROGRESAR;M;TREN;1;NO
2020-01-04;SI;;;COLECTIVO;756008;NO
2020-01-04;SI;;;LANCHA;0;NO
2020-01-04;SI;;;SUBTE;107782;NO
2020-01-04;SI;;;TOTAL;839648;NO
2020-01-04;SI;;;TREN;172379;NO
2020-01-04;SI;;F;COLECTIVO;405966;NO
2020-01-04;SI;;F;LANCHA;0;NO
2020-01-04;SI;;F;SUBTE;46086;NO
2020-01-04;SI;;F;TOTAL;439750;NO
2020-01-04;SI;;F;TREN;84937;NO
2020-01-04;SI;;M;COLECTIVO;322237;NO
2020-01-04;SI;;M;LANCHA;0;NO
2020-01-04;SI;;M;SUBTE;43398;NO
2020-01-04;SI;;M;TOTAL;355056;NO
2020-01-04;SI;;M;TREN;80588;NO
2020-01-04;SI;AUH;F;COLECTIVO;172170;NO
2020-01-04;SI;AUH;F;LANCHA;0;NO
2020-01-04;SI;AUH;F;SUBTE;6274;NO
2020-01-04;SI;AUH;F;TOTAL;176175;NO
2020-01-04;SI;AUH;F;TREN;33369;NO
2020-01-04;SI;AUH;M;COLECTIVO;5225;NO
2020-01-04;SI;AUH;M;LANCHA;0;NO
2020-01-04;SI;AUH;M;SUBTE;269;NO
2020-01-04;SI;AUH;M;TOTAL;5373;NO
2020-01-04;SI;AUH;M;TREN;1134;NO
2020-01-04;SI;JUBILACION;F;COLECTIVO;202597;NO
2020-01-04;SI;JUBILACION;F;LANCHA;0;NO
2020-01-04;SI;JUBILACION;F;SUBTE;9495;NO
2020-01-04;SI;JUBILACION;F;TOTAL;208605;NO
2020-01-04;SI;JUBILACION;F;TREN;22606;NO
2020-01-04;SI;JUBILACION;M;COLECTIVO;93897;NO
2020-01-04;SI;JUBILACION;M;LANCHA;0;NO
2020-01-04;SI;JUBILACION;M;SUBTE;4711;NO
2020-01-04;SI;JUBILACION;M;TOTAL;96970;NO
2020-01-04;SI;JUBILACION;M;TREN;12035;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;43282;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;F;SUBTE;1767;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;F;TOTAL;44358;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;F;TREN;8016;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;16816;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;M;SUBTE;809;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;M;TOTAL;17355;NO
2020-01-04;SI;MONOTRIBUTO SOCIAL;M;TREN;3330;NO
2020-01-04;SI;OTRO;F;COLECTIVO;4599;NO
2020-01-04;SI;OTRO;F;LANCHA;0;NO
2020-01-04;SI;OTRO;F;SUBTE;291;NO
2020-01-04;SI;OTRO;F;TOTAL;4773;NO
2020-01-04;SI;OTRO;F;TREN;883;NO
2020-01-04;SI;OTRO;M;COLECTIVO;2257;NO
2020-01-04;SI;OTRO;M;LANCHA;0;NO
2020-01-04;SI;OTRO;M;SUBTE;173;NO
2020-01-04;SI;OTRO;M;TOTAL;2364;NO
2020-01-04;SI;OTRO;M;TREN;463;NO
2020-01-04;SI;PENSION;F;COLECTIVO;65698;NO
2020-01-04;SI;PENSION;F;LANCHA;0;NO
2020-01-04;SI;PENSION;F;SUBTE;2686;NO
2020-01-04;SI;PENSION;F;TOTAL;67360;NO
2020-01-04;SI;PENSION;F;TREN;11476;NO
2020-01-04;SI;PENSION;M;COLECTIVO;26214;NO
2020-01-04;SI;PENSION;M;LANCHA;0;NO
2020-01-04;SI;PENSION;M;SUBTE;1180;NO
2020-01-04;SI;PENSION;M;TOTAL;26980;NO
2020-01-04;SI;PENSION;M;TREN;4814;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;81636;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;5400;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;83951;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;17732;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;934;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;77;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;974;NO
2020-01-04;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;221;NO
2020-01-04;SI;PROGRESAR;F;COLECTIVO;21912;NO
2020-01-04;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-04;SI;PROGRESAR;F;SUBTE;1366;NO
2020-01-04;SI;PROGRESAR;F;TOTAL;22728;NO
2020-01-04;SI;PROGRESAR;F;TREN;4603;NO
2020-01-04;SI;PROGRESAR;M;COLECTIVO;9627;NO
2020-01-04;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-04;SI;PROGRESAR;M;SUBTE;727;NO
2020-01-04;SI;PROGRESAR;M;TOTAL;10084;NO
2020-01-04;SI;PROGRESAR;M;TREN;2305;NO
2020-01-05;NO;;;COLECTIVO;103722;NO
2020-01-05;NO;;;LANCHA;8;NO
2020-01-05;NO;;;SUBTE;0;NO
2020-01-05;NO;;;TOTAL;103730;NO
2020-01-05;NO;;;TREN;0;NO
2020-01-05;NO;;F;COLECTIVO;45263;NO
2020-01-05;NO;;F;LANCHA;18;NO
2020-01-05;NO;;F;SUBTE;0;NO
2020-01-05;NO;;F;TOTAL;45281;NO
2020-01-05;NO;;F;TREN;0;NO
2020-01-05;NO;;M;COLECTIVO;33311;NO
2020-01-05;NO;;M;LANCHA;29;NO
2020-01-05;NO;;M;SUBTE;0;NO
2020-01-05;NO;;M;TOTAL;33340;NO
2020-01-05;NO;;M;TREN;0;NO
2020-01-05;NO;AUH;F;COLECTIVO;29719;NO
2020-01-05;NO;AUH;F;LANCHA;4;NO
2020-01-05;NO;AUH;F;SUBTE;0;NO
2020-01-05;NO;AUH;F;TOTAL;29723;NO
2020-01-05;NO;AUH;F;TREN;0;NO
2020-01-05;NO;AUH;M;COLECTIVO;601;NO
2020-01-05;NO;AUH;M;LANCHA;0;NO
2020-01-05;NO;AUH;M;SUBTE;0;NO
2020-01-05;NO;AUH;M;TOTAL;601;NO
2020-01-05;NO;AUH;M;TREN;0;NO
2020-01-05;NO;JUBILACION;F;COLECTIVO;29109;NO
2020-01-05;NO;JUBILACION;F;LANCHA;12;NO
2020-01-05;NO;JUBILACION;F;SUBTE;0;NO
2020-01-05;NO;JUBILACION;F;TOTAL;29121;NO
2020-01-05;NO;JUBILACION;F;TREN;0;NO
2020-01-05;NO;JUBILACION;M;COLECTIVO;15179;NO
2020-01-05;NO;JUBILACION;M;LANCHA;17;NO
2020-01-05;NO;JUBILACION;M;SUBTE;0;NO
2020-01-05;NO;JUBILACION;M;TOTAL;15196;NO
2020-01-05;NO;JUBILACION;M;TREN;0;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;5685;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;F;LANCHA;2;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;F;TOTAL;5687;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;2164;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;M;TOTAL;2164;NO
2020-01-05;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-01-05;NO;OTRO;F;COLECTIVO;1308;NO
2020-01-05;NO;OTRO;F;LANCHA;0;NO
2020-01-05;NO;OTRO;F;SUBTE;0;NO
2020-01-05;NO;OTRO;F;TOTAL;1308;NO
2020-01-05;NO;OTRO;F;TREN;0;NO
2020-01-05;NO;OTRO;M;COLECTIVO;613;NO
2020-01-05;NO;OTRO;M;LANCHA;0;NO
2020-01-05;NO;OTRO;M;SUBTE;0;NO
2020-01-05;NO;OTRO;M;TOTAL;613;NO
2020-01-05;NO;OTRO;M;TREN;0;NO
2020-01-05;NO;PENSION;F;COLECTIVO;17019;NO
2020-01-05;NO;PENSION;F;LANCHA;1;NO
2020-01-05;NO;PENSION;F;SUBTE;0;NO
2020-01-05;NO;PENSION;F;TOTAL;17020;NO
2020-01-05;NO;PENSION;F;TREN;0;NO
2020-01-05;NO;PENSION;M;COLECTIVO;6988;NO
2020-01-05;NO;PENSION;M;LANCHA;1;NO
2020-01-05;NO;PENSION;M;SUBTE;0;NO
2020-01-05;NO;PENSION;M;TOTAL;6989;NO
2020-01-05;NO;PENSION;M;TREN;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;7613;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;7613;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;96;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;96;NO
2020-01-05;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-01-05;NO;PROGRESAR;F;COLECTIVO;5394;NO
2020-01-05;NO;PROGRESAR;F;LANCHA;1;NO
2020-01-05;NO;PROGRESAR;F;SUBTE;0;NO
2020-01-05;NO;PROGRESAR;F;TOTAL;5395;NO
2020-01-05;NO;PROGRESAR;F;TREN;0;NO
2020-01-05;NO;PROGRESAR;M;COLECTIVO;2924;NO
2020-01-05;NO;PROGRESAR;M;LANCHA;1;NO
2020-01-05;NO;PROGRESAR;M;SUBTE;0;NO
2020-01-05;NO;PROGRESAR;M;TOTAL;2925;NO
2020-01-05;NO;PROGRESAR;M;TREN;0;NO
2020-01-05;SI;;;COLECTIVO;483651;NO
2020-01-05;SI;;;LANCHA;0;NO
2020-01-05;SI;;;SUBTE;62785;NO
2020-01-05;SI;;;TOTAL;532595;NO
2020-01-05;SI;;;TREN;79880;NO
2020-01-05;SI;;F;COLECTIVO;234332;NO
2020-01-05;SI;;F;LANCHA;0;NO
2020-01-05;SI;;F;SUBTE;23642;NO
2020-01-05;SI;;F;TOTAL;252315;NO
2020-01-05;SI;;F;TREN;36703;NO
2020-01-05;SI;;M;COLECTIVO;203906;NO
2020-01-05;SI;;M;LANCHA;0;NO
2020-01-05;SI;;M;SUBTE;23949;NO
2020-01-05;SI;;M;TOTAL;222385;NO
2020-01-05;SI;;M;TREN;36703;NO
2020-01-05;SI;AUH;F;COLECTIVO;109242;NO
2020-01-05;SI;AUH;F;LANCHA;0;NO
2020-01-05;SI;AUH;F;SUBTE;2784;NO
2020-01-05;SI;AUH;F;TOTAL;111337;NO
2020-01-05;SI;AUH;F;TREN;12471;NO
2020-01-05;SI;AUH;M;COLECTIVO;3375;NO
2020-01-05;SI;AUH;M;LANCHA;0;NO
2020-01-05;SI;AUH;M;SUBTE;110;NO
2020-01-05;SI;AUH;M;TOTAL;3454;NO
2020-01-05;SI;AUH;M;TREN;434;NO
2020-01-05;SI;JUBILACION;F;COLECTIVO;122158;NO
2020-01-05;SI;JUBILACION;F;LANCHA;0;NO
2020-01-05;SI;JUBILACION;F;SUBTE;5144;NO
2020-01-05;SI;JUBILACION;F;TOTAL;125494;NO
2020-01-05;SI;JUBILACION;F;TREN;10351;NO
2020-01-05;SI;JUBILACION;M;COLECTIVO;56629;NO
2020-01-05;SI;JUBILACION;M;LANCHA;0;NO
2020-01-05;SI;JUBILACION;M;SUBTE;2464;NO
2020-01-05;SI;JUBILACION;M;TOTAL;58294;NO
2020-01-05;SI;JUBILACION;M;TREN;5295;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;26959;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;F;SUBTE;842;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;F;TOTAL;27510;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;F;TREN;3206;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;10908;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;M;SUBTE;428;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;M;TOTAL;11203;NO
2020-01-05;SI;MONOTRIBUTO SOCIAL;M;TREN;1454;NO
2020-01-05;SI;OTRO;F;COLECTIVO;3061;NO
2020-01-05;SI;OTRO;F;LANCHA;0;NO
2020-01-05;SI;OTRO;F;SUBTE;153;NO
2020-01-05;SI;OTRO;F;TOTAL;3168;NO
2020-01-05;SI;OTRO;F;TREN;390;NO
2020-01-05;SI;OTRO;M;COLECTIVO;1527;NO
2020-01-05;SI;OTRO;M;LANCHA;0;NO
2020-01-05;SI;OTRO;M;SUBTE;87;NO
2020-01-05;SI;OTRO;M;TOTAL;1586;NO
2020-01-05;SI;OTRO;M;TREN;227;NO
2020-01-05;SI;PENSION;F;COLECTIVO;42580;NO
2020-01-05;SI;PENSION;F;LANCHA;0;NO
2020-01-05;SI;PENSION;F;SUBTE;1339;NO
2020-01-05;SI;PENSION;F;TOTAL;43565;NO
2020-01-05;SI;PENSION;F;TREN;4798;NO
2020-01-05;SI;PENSION;M;COLECTIVO;17198;NO
2020-01-05;SI;PENSION;M;LANCHA;0;NO
2020-01-05;SI;PENSION;M;SUBTE;604;NO
2020-01-05;SI;PENSION;M;TOTAL;17603;NO
2020-01-05;SI;PENSION;M;TREN;2031;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;44394;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;2308;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;45762;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;6553;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;540;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;33;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;573;NO
2020-01-05;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;102;NO
2020-01-05;SI;PROGRESAR;F;COLECTIVO;14038;NO
2020-01-05;SI;PROGRESAR;F;LANCHA;0;NO
2020-01-05;SI;PROGRESAR;F;SUBTE;725;NO
2020-01-05;SI;PROGRESAR;F;TOTAL;14489;NO
2020-01-05;SI;PROGRESAR;F;TREN;2028;NO
2020-01-05;SI;PROGRESAR;M;COLECTIVO;6585;NO
2020-01-05;SI;PROGRESAR;M;LANCHA;0;NO
2020-01-05;SI;PROGRESAR;M;SUBTE;373;NO
2020-01-05;SI;PROGRESAR;M;TOTAL;6881;NO
2020-01-05;SI;PROGRESAR;M;TREN;1068;NO
2020-01-06;NO;;;COLECTIVO;217041;NO
2020-01-06;NO;;;LANCHA;4;NO
2020-01-06;NO;;;SUBTE;0;NO
2020-01-06;NO;;;TOTAL;217185;NO
2020-01-06;NO;;;TREN;241;NO
2020-01-06;NO;;F;COLECTIVO;113659;NO
2020-01-06;NO;;F;LANCHA;32;NO
2020-01-06;NO;;F;SUBTE;0;NO
2020-01-06;NO;;F;TOTAL;113789;NO
2020-01-06;NO;;F;TREN;162;NO
2020-01-06;NO;;M;COLECTIVO;72064;NO
2020-01-06;NO;;M;LANCHA;27;NO
2020-01-06;NO;;M;SUBTE;0;NO
2020-01-06;NO;;M;TOTAL;72167;NO
2020-01-06;NO;;M;TREN;134;NO
2020-01-06;NO;AUH;F;COLECTIVO;54247;NO
2020-01-06;NO;AUH;F;LANCHA;4;NO
2020-01-06;NO;AUH;F;SUBTE;0;NO
2020-01-06;NO;AUH;F;TOTAL;54252;NO
2020-01-06;NO;AUH;F;TREN;4;NO
2020-01-06;NO;AUH;M;COLECTIVO;1056;NO
2020-01-06;NO;AUH;M;LANCHA;0;NO
2020-01-06;NO;AUH;M;SUBTE;0;NO
